,title,relative_link,date,filename
1600,فظيع/ الكاف: هذا ما فعله مواطن تونسي بعائلة زوجته,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d8%a7%d9%84%d9%83%d8%a7%d9%81-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d9%81%d8%b9%d9%84%d9%87-%d9%85%d9%88%d8%a7%d8%b7%d9%86-%d8%aa%d9%88%d9%86%d8%b3%d9%8a-%d8%a8%d8%b9%d8%a7.html,الجمعة 20 ذو الحجة 1439ﻫ 31-8-2018م,
1601,فظيع/ جندوبة: هذا ما فعله كهل أمام مركز للأمن,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d8%ac%d9%86%d8%af%d9%88%d8%a8%d8%a9-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d9%81%d8%b9%d9%84%d9%87-%d9%83%d9%87%d9%84-%d8%a3%d9%85%d8%a7%d9%85-%d9%85%d8%b1%d9%83%d8%b2-%d9%84.html,الخميس 19 ذو الحجة 1439ﻫ 30-8-2018م,
1602,عاجل: الإرهاب يضرب من جديد,https://essada.net/%d8%b9%d8%a7%d8%ac%d9%84-%d8%a7%d9%84%d8%a5%d8%b1%d9%87%d8%a7%d8%a8-%d9%8a%d8%b6%d8%b1%d8%a8-%d9%85%d9%86-%d8%ac%d8%af%d9%8a%d8%af.html,الخميس 19 ذو الحجة 1439ﻫ 30-8-2018م,
1603,فظيع/ سليانة: هذا ما فعله أب بأطفاله,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d8%b3%d9%84%d9%8a%d8%a7%d9%86%d8%a9-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d9%81%d8%b9%d9%84%d9%87-%d8%a3%d8%a8-%d8%a8%d8%a3%d8%b7%d9%81%d8%a7%d9%84%d9%87.html,الخميس 19 ذو الحجة 1439ﻫ 30-8-2018م,
1604,فزع و هلع إثر العثور على قذيفة بهذه الجهة من البلاد,https://essada.net/%d9%81%d8%b2%d8%b9-%d9%88-%d9%87%d9%84%d8%b9-%d8%a5%d8%ab%d8%b1-%d8%a7%d9%84%d8%b9%d8%ab%d9%88%d8%b1-%d8%b9%d9%84%d9%89-%d9%82%d8%b0%d9%8a%d9%81%d8%a9-%d8%a8%d9%87%d8%b0%d9%87-%d8%a7%d9%84%d8%ac%d9%87.html,الخميس 19 ذو الحجة 1439ﻫ 30-8-2018م,
1605,سوسة: دعت عليه بالموت إثر نشله حقيبتها فحصلت له “كارثة” على الفور..التفاصيل,https://essada.net/%d8%b3%d9%88%d8%b3%d8%a9-%d8%af%d8%b9%d8%aa-%d8%b9%d9%84%d9%8a%d9%87-%d8%a8%d8%a7%d9%84%d9%85%d9%88%d8%aa-%d8%a5%d8%ab%d8%b1-%d9%86%d8%b4%d9%84%d9%87-%d8%ad%d9%82%d9%8a%d8%a8%d8%aa%d9%87%d8%a7-%d9%81.html,الأربعاء 18 ذو الحجة 1439ﻫ 29-8-2018م,
1606,إعترافات صادمة/ جريمة قبلاط “المروعة”: المتورطون الخمسة أردوا فعل هذا الأمر بالفتاة أثناء إغتصابها,https://essada.net/%d8%a5%d8%b9%d8%aa%d8%b1%d8%a7%d9%81%d8%a7%d8%aa-%d8%b5%d8%a7%d8%af%d9%85%d8%a9-%d8%ac%d8%b1%d9%8a%d9%85%d8%a9-%d9%82%d8%a8%d9%84%d8%a7%d8%b7-%d8%a7%d9%84%d9%85%d8%b1%d9%88%d8%b9%d8%a9-%d8%a7.html,الأربعاء 18 ذو الحجة 1439ﻫ 29-8-2018م,
1607,تطوّرات كبيرة في حادثة قبلاط,https://essada.net/%d8%aa%d8%b7%d9%88%d9%91%d8%b1%d8%a7%d8%aa-%d9%83%d8%a8%d9%8a%d8%b1%d8%a9-%d9%81%d9%8a-%d8%ad%d8%a7%d8%af%d8%ab%d8%a9-%d9%82%d8%a8%d9%84%d8%a7%d8%b7.html,الثلاثاء 17 ذو الحجة 1439ﻫ 28-8-2018م,
1608,جرحى في تجدد الإحتجاجات ببن قردان,https://essada.net/%d8%ac%d8%b1%d8%ad%d9%89-%d9%81%d9%8a-%d8%aa%d8%ac%d8%af%d8%af-%d8%a7%d9%84%d8%a5%d8%ad%d8%aa%d8%ac%d8%a7%d8%ac%d8%a7%d8%aa-%d8%a8%d8%a8%d9%86-%d9%82%d8%b1%d8%af%d8%a7%d9%86.html,الثلاثاء 17 ذو الحجة 1439ﻫ 28-8-2018م,
1609,فظيع/ بينهم عون أمن: هذا ما فعلته عصابة بطفلة,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d8%a8%d9%8a%d9%86%d9%87%d9%85-%d8%b9%d9%88%d9%86-%d8%a3%d9%85%d9%86-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d9%81%d8%b9%d9%84%d8%aa%d9%87-%d8%b9%d8%b5%d8%a7%d8%a8%d8%a9-%d8%a8.html,الثلاثاء 17 ذو الحجة 1439ﻫ 28-8-2018م,
1610,عاجل: تفجر الأوضاع في بن قردان,https://essada.net/%d8%b9%d8%a7%d8%ac%d9%84-%d8%aa%d9%81%d8%ac%d8%b1-%d8%a7%d9%84%d8%a3%d9%88%d8%b6%d8%a7%d8%b9-%d9%81%d9%8a-%d8%a8%d9%86-%d9%82%d8%b1%d8%af%d8%a7%d9%86.html,الأثنين 16 ذو الحجة 1439ﻫ 27-8-2018م,
1611,تسجيل إصابات بوباء الكوليرا في القيروان: مندوب الصحّة يوضح,https://essada.net/%d8%aa%d8%b3%d8%ac%d9%8a%d9%84-%d8%a5%d8%b5%d8%a7%d8%a8%d8%a7%d8%aa-%d8%a8%d9%88%d8%a8%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d9%88%d9%84%d9%8a%d8%b1%d8%a7-%d9%81%d9%8a-%d8%a7%d9%84%d9%82%d9%8a%d8%b1%d9%88.html,الأحد 15 ذو الحجة 1439ﻫ 26-8-2018م,
1612,فظيع/ هذا ما حدث لعائلة بقبلاط,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d8%ad%d8%af%d8%ab-%d9%84%d8%b9%d8%a7%d8%a6%d9%84%d8%a9-%d8%a8%d9%82%d8%a8%d9%84%d8%a7%d8%b7.html,الأحد 15 ذو الحجة 1439ﻫ 26-8-2018م,
1613,أرملة معتمد مطماطة تستغيث..التفاصيل,https://essada.net/%d8%a3%d8%b1%d9%85%d9%84%d8%a9-%d9%85%d8%b9%d8%aa%d9%85%d8%af-%d9%85%d8%b7%d9%85%d8%a7%d8%b7%d8%a9-%d8%aa%d8%b3%d8%aa%d8%ba%d9%8a%d8%ab-%d8%a7%d9%84%d8%aa%d9%81%d8%a7%d8%b5%d9%8a%d9%84-2.html,الأحد 15 ذو الحجة 1439ﻫ 26-8-2018م,
1614,معطيات صادمة حول وفاة أستاذة في أجيم جربة,https://essada.net/%d9%85%d8%b9%d8%b7%d9%8a%d8%a7%d8%aa-%d8%b5%d8%a7%d8%af%d9%85%d8%a9-%d8%ad%d9%88%d9%84-%d9%88%d9%81%d8%a7%d8%a9-%d8%a3%d8%b3%d8%aa%d8%a7%d8%b0%d8%a9-%d9%81%d9%8a-%d8%a3%d8%ac%d9%8a%d9%85-%d8%ac%d8%b1.html,الأحد 15 ذو الحجة 1439ﻫ 26-8-2018م,
1615,القيروان/ حركة مشروع تونس: إستقالات جماعية,https://essada.net/%d8%a7%d9%84%d9%82%d9%8a%d8%b1%d9%88%d8%a7%d9%86-%d8%ad%d8%b1%d9%83%d8%a9-%d9%85%d8%b4%d8%b1%d9%88%d8%b9-%d8%aa%d9%88%d9%86%d8%b3-%d8%a5%d8%b3%d8%aa%d9%82%d8%a7%d9%84%d8%a7%d8%aa-%d8%ac%d9%85%d8%a7.html,السبت 14 ذو الحجة 1439ﻫ 25-8-2018م,
1616,فظيع/ المهدية: هذا ما فعله شاب بصديقه أمام مجموعة من الفتيات,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d8%a7%d9%84%d9%85%d9%87%d8%af%d9%8a%d8%a9-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d9%81%d8%b9%d9%84%d9%87-%d8%b4%d8%a7%d8%a8-%d8%a8%d8%b5%d8%af%d9%8a%d9%82%d9%87-%d8%a3%d9%85.html,السبت 14 ذو الحجة 1439ﻫ 25-8-2018م,
1617,فظيع/ القيروان: هذا ما فعله منحرفون بالمارة,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d8%a7%d9%84%d9%82%d9%8a%d8%b1%d9%88%d8%a7%d9%86-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d9%81%d8%b9%d9%84%d9%87-%d9%85%d9%86%d8%ad%d8%b1%d9%81%d9%88%d9%86-%d8%a8%d8%a7%d9%84%d9%85.html,السبت 14 ذو الحجة 1439ﻫ 25-8-2018م,
1618,حقيقة تسجيل إصابة بداء الكوليرا في الكاف,https://essada.net/%d8%ad%d9%82%d9%8a%d9%82%d8%a9-%d8%aa%d8%b3%d8%ac%d9%8a%d9%84-%d8%a5%d8%b5%d8%a7%d8%a8%d8%a9-%d8%a8%d8%af%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d9%88%d9%84%d9%8a%d8%b1%d8%a7-%d9%81%d9%8a-%d8%a7%d9%84%d9%83.html,السبت 14 ذو الحجة 1439ﻫ 25-8-2018م,
1619,تحذير من كارثة بيئية و صحية في هذه المناطق,https://essada.net/%d8%aa%d8%ad%d8%b0%d9%8a%d8%b1-%d9%85%d9%86-%d9%83%d8%a7%d8%b1%d8%ab%d8%a9-%d8%a8%d9%8a%d8%a6%d9%8a%d8%a9-%d9%88-%d8%b5%d8%ad%d9%8a%d8%a9-%d9%81%d9%8a-%d9%87%d8%b0%d9%87-%d8%a7%d9%84%d9%85%d9%86%d8%a7.html,السبت 14 ذو الحجة 1439ﻫ 25-8-2018م,
1620,مؤثر/ عائلة بأكملها توفيت في القيروان خلال حادث مرور: هذا ما حدث أثناء الجنازة,https://essada.net/%d9%85%d8%a4%d8%ab%d8%b1-%d8%b9%d8%a7%d8%a6%d9%84%d8%a9-%d8%a8%d8%a3%d9%83%d9%85%d9%84%d9%87%d8%a7-%d8%aa%d9%88%d9%81%d9%8a%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d9%82%d9%8a%d8%b1%d9%88%d8%a7%d9%86-%d8%ae.html,الجمعة 13 ذو الحجة 1439ﻫ 24-8-2018م,
1621,بنزرت: كارثة بسبب الأمطار الغزيرة,https://essada.net/%d8%a8%d9%86%d8%b2%d8%b1%d8%aa-%d9%83%d8%a7%d8%b1%d8%ab%d8%a9-%d8%a8%d8%b3%d8%a8%d8%a8-%d8%a7%d9%84%d8%a3%d9%85%d8%b7%d8%a7%d8%b1-%d8%a7%d9%84%d8%ba%d8%b2%d9%8a%d8%b1%d8%a9.html,الجمعة 13 ذو الحجة 1439ﻫ 24-8-2018م,
1622,القيروان/ كارثة قام بها هذا الشخص,https://essada.net/%d8%a7%d9%84%d9%82%d9%8a%d8%b1%d9%88%d8%a7%d9%86-%d9%83%d8%a7%d8%b1%d8%ab%d8%a9-%d9%82%d8%a7%d9%85-%d8%a8%d9%87%d8%a7-%d9%87%d8%b0%d8%a7-%d8%a7%d9%84%d8%b4%d8%ae%d8%b5.html,الجمعة 13 ذو الحجة 1439ﻫ 24-8-2018م,
1623,عفا عنه السبسي مؤخرا: هذا ما فعله كهل فور خروجه من السجن,https://essada.net/%d8%b9%d9%81%d8%a7-%d8%b9%d9%86%d9%87-%d8%a7%d9%84%d8%b3%d8%a8%d8%b3%d9%8a-%d9%85%d8%a4%d8%ae%d8%b1%d8%a7-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d9%81%d8%b9%d9%84%d9%87-%d9%83%d9%87%d9%84-%d9%81%d9%88.html,الخميس 12 ذو الحجة 1439ﻫ 23-8-2018م,
1624,فظيع/ القيروان: هذا ما حدث لشاب ذهب ليقدم “موسم” خطيبته,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d8%a7%d9%84%d9%82%d9%8a%d8%b1%d9%88%d8%a7%d9%86-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d8%ad%d8%af%d8%ab-%d9%84%d8%b4%d8%a7%d8%a8-%d8%b0%d9%87%d8%a8-%d9%84%d9%8a%d9%82%d8%af.html,الأربعاء 11 ذو الحجة 1439ﻫ 22-8-2018م,
1625,فظيع/ هذا ما حدث لفنان شعبي و ناشط سياسي,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d8%ad%d8%af%d8%ab-%d9%84%d9%81%d9%86%d8%a7%d9%86-%d8%b4%d8%b9%d8%a8%d9%8a-%d9%88-%d9%86%d8%a7%d8%b4%d8%b7-%d8%b3%d9%8a%d8%a7%d8%b3%d9%8a.html,الأربعاء 11 ذو الحجة 1439ﻫ 22-8-2018م,
1626,صفاقس: إحتجّ سائق القطار فتعطّلت الرحلة,https://essada.net/%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d8%a5%d8%ad%d8%aa%d8%ac%d9%91-%d8%b3%d8%a7%d8%a6%d9%82-%d8%a7%d9%84%d9%82%d8%b7%d8%a7%d8%b1-%d9%81%d8%aa%d8%b9%d8%b7%d9%91%d9%84%d8%aa-%d8%a7%d9%84%d8%b1%d8%ad%d9%84.html,الأثنين 9 ذو الحجة 1439ﻫ 20-8-2018م,
1627,هذا ما كشفته الأبحاث في شأن مقتل طفل الـ8 أعوام بقفصة,https://essada.net/%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d9%83%d8%b4%d9%81%d8%aa%d9%87-%d8%a7%d9%84%d8%a3%d8%a8%d8%ad%d8%a7%d8%ab-%d9%81%d9%8a-%d8%b4%d8%a3%d9%86-%d9%85%d9%82%d8%aa%d9%84-%d8%b7%d9%81%d9%84-%d8%a7%d9%84%d9%80.html,الأثنين 9 ذو الحجة 1439ﻫ 20-8-2018م,
1628,فاجعة بسبب الأمطار يوم أمس..التفاصيل,https://essada.net/%d9%81%d8%a7%d8%ac%d8%b9%d8%a9-%d8%a8%d8%b3%d8%a8%d8%a8-%d8%a7%d9%84%d8%a3%d9%85%d8%b7%d8%a7%d8%b1-%d9%8a%d9%88%d9%85-%d8%a3%d9%85%d8%b3-%d8%a7%d9%84%d8%aa%d9%81%d8%a7%d8%b5%d9%8a%d9%84.html,الأثنين 9 ذو الحجة 1439ﻫ 20-8-2018م,
1629,عاجل: الإرهاب يتحرك من جديد,https://essada.net/%d8%b9%d8%a7%d8%ac%d9%84-%d8%a7%d9%84%d8%a5%d8%b1%d9%87%d8%a7%d8%a8-%d9%8a%d8%aa%d8%ad%d8%b1%d9%83-%d9%85%d9%86-%d8%ac%d8%af%d9%8a%d8%af.html,الأحد 8 ذو الحجة 1439ﻫ 19-8-2018م,
1630,ماذا يحدث في تطاوين/ حالات تسمم بالجملة..التفاصيل,https://essada.net/%d9%85%d8%a7%d8%b0%d8%a7-%d9%8a%d8%ad%d8%af%d8%ab-%d9%81%d9%8a-%d8%aa%d8%b7%d8%a7%d9%88%d9%8a%d9%86-%d8%ad%d8%a7%d9%84%d8%a7%d8%aa-%d8%aa%d8%b3%d9%85%d9%85-%d8%a8%d8%a7%d9%84%d8%ac%d9%85%d9%84%d8%a9.html,السبت 7 ذو الحجة 1439ﻫ 18-8-2018م,
1631,حادثة إنقلاب قطار قرمبالية: معطيات جديدة و  خطيرة,https://essada.net/%d8%ad%d8%a7%d8%af%d8%ab%d8%a9-%d8%a5%d9%86%d9%82%d9%84%d8%a7%d8%a8-%d9%82%d8%b7%d8%a7%d8%b1-%d9%82%d8%b1%d9%85%d8%a8%d8%a7%d9%84%d9%8a%d8%a9-%d9%85%d8%b9%d8%b7%d9%8a%d8%a7%d8%aa-%d8%ac%d8%af%d9%8a.html,السبت 7 ذو الحجة 1439ﻫ 18-8-2018م,
1632,أوهمها أنه وكيل فنان شعبي و إختطفها: هذا ما وقع لصحفية في نابل,https://essada.net/%d8%a3%d9%88%d9%87%d9%85%d9%87%d8%a7-%d8%a3%d9%86%d9%87-%d9%88%d9%83%d9%8a%d9%84-%d9%81%d9%86%d8%a7%d9%86-%d8%b4%d8%b9%d8%a8%d9%8a-%d9%88-%d8%a5%d8%ae%d8%aa%d8%b7%d9%81%d9%87%d8%a7-%d9%87%d8%b0%d8%a7.html,الجمعة 6 ذو الحجة 1439ﻫ 17-8-2018م,
1633,الكاف: شاب يمنع شقيقته “العروس” من الذهاب للحلّاقة و يحاول قتل أخته الأخرى,https://essada.net/%d8%a7%d9%84%d9%83%d8%a7%d9%81-%d8%b4%d8%a7%d8%a8-%d9%8a%d9%85%d9%86%d8%b9-%d8%b4%d9%82%d9%8a%d9%82%d8%aa%d9%87-%d8%a7%d9%84%d8%b9%d8%b1%d9%88%d8%b3-%d9%85%d9%86-%d8%a7%d9%84%d8%b0%d9%87%d8%a7.html,الجمعة 6 ذو الحجة 1439ﻫ 17-8-2018م,
1634,عاجل/ بسبب “علوش العيد”: هذا ما فعله تونسي بزوجته و أطفاله الأربعة,https://essada.net/%d8%b9%d8%a7%d8%ac%d9%84-%d8%a8%d8%b3%d8%a8%d8%a8-%d8%b9%d9%84%d9%88%d8%b4-%d8%a7%d9%84%d8%b9%d9%8a%d8%af-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d9%81%d8%b9%d9%84%d9%87-%d8%aa%d9%88%d9%86%d8%b3%d9%8a.html,الخميس 5 ذو الحجة 1439ﻫ 16-8-2018م,
1635,وفاة حاج تونسي في البقاع المقدّسة أصيل هذه الولاية,https://essada.net/%d9%88%d9%81%d8%a7%d8%a9-%d8%ad%d8%a7%d8%ac-%d8%aa%d9%88%d9%86%d8%b3%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%a8%d9%82%d8%a7%d8%b9-%d8%a7%d9%84%d9%85%d9%82%d8%af%d9%91%d8%b3%d8%a9-%d8%a3%d8%b5%d9%8a%d9%84.html,الخميس 5 ذو الحجة 1439ﻫ 16-8-2018م,
1636,هذا مصير من إعتدى بالعنف على وزير الشؤون الإجتماعية في صفاقس,https://essada.net/%d9%87%d8%b0%d8%a7-%d9%85%d8%b5%d9%8a%d8%b1-%d9%85%d9%86-%d8%a5%d8%b9%d8%aa%d8%af%d9%89-%d8%a8%d8%a7%d9%84%d8%b9%d9%86%d9%81-%d8%b9%d9%84%d9%89-%d9%88%d8%b2%d9%8a%d8%b1-%d8%a7%d9%84%d8%b4%d8%a4%d9%88.html,الأربعاء 4 ذو الحجة 1439ﻫ 15-8-2018م,
1637,قفصة: تفاصيل جديدة في حادثة إعتداء رجل على زوجته الحامل,https://essada.net/%d9%82%d9%81%d8%b5%d8%a9-%d8%aa%d9%81%d8%a7%d8%b5%d9%8a%d9%84-%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d9%81%d9%8a-%d8%ad%d8%a7%d8%af%d8%ab%d8%a9-%d8%a5%d8%b9%d8%aa%d8%af%d8%a7%d8%a1-%d8%b1%d8%ac%d9%84-%d8%b9.html,الأربعاء 4 ذو الحجة 1439ﻫ 15-8-2018م,
1638,بعوض غريب يهدد المواطنين في هذه المنطقة,https://essada.net/%d8%a8%d8%b9%d9%88%d8%b6-%d8%ba%d8%b1%d9%8a%d8%a8-%d9%8a%d9%87%d8%af%d8%af-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d8%b7%d9%86%d9%8a%d9%86-%d9%81%d9%8a-%d9%87%d8%b0%d9%87-%d8%a7%d9%84%d9%85%d9%86%d8%b7%d9%82.html,الأربعاء 4 ذو الحجة 1439ﻫ 15-8-2018م,
1639,فظيع/ كاتبة لدى طبيب تضرم النار في عيادته و تصيبه بحروق..التفاصيل,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d9%83%d8%a7%d8%aa%d8%a8%d8%a9-%d9%84%d8%af%d9%89-%d8%b7%d8%a8%d9%8a%d8%a8-%d8%aa%d8%b6%d8%b1%d9%85-%d8%a7%d9%84%d9%86%d8%a7%d8%b1-%d9%81%d9%8a-%d8%b9%d9%8a%d8%a7%d8%af%d8%aa.html,الأربعاء 4 ذو الحجة 1439ﻫ 15-8-2018م,
1640,فضيحة: لاعب كرة قدم محترف و 3 فتيات يتورطون في سرقة المنازل بسوسة,https://essada.net/%d9%81%d8%b6%d9%8a%d8%ad%d8%a9-%d9%84%d8%a7%d8%b9%d8%a8-%d9%83%d8%b1%d8%a9-%d9%82%d8%af%d9%85-%d9%85%d8%ad%d8%aa%d8%b1%d9%81-%d9%88-3-%d9%81%d8%aa%d9%8a%d8%a7%d8%aa-%d9%8a%d8%aa%d9%88%d8%b1%d8%b7.html,الأربعاء 4 ذو الحجة 1439ﻫ 15-8-2018م,
1641,قرمبالية: كارثة بالمستشفى المحلي,https://essada.net/%d9%82%d8%b1%d9%85%d8%a8%d8%a7%d9%84%d9%8a%d8%a9-%d9%83%d8%a7%d8%b1%d8%ab%d8%a9-%d8%a8%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d9%81%d9%89-%d8%a7%d9%84%d9%85%d8%ad%d9%84%d9%8a.html,الأربعاء 4 ذو الحجة 1439ﻫ 15-8-2018م,
1642,الطبيب يمنع دفن جثة المتهم الرئيسي في “فاجعة قرقنة”,https://essada.net/%d8%a7%d9%84%d8%b7%d8%a8%d9%8a%d8%a8-%d9%8a%d9%85%d9%86%d8%b9-%d8%af%d9%81%d9%86-%d8%ac%d8%ab%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d9%87%d9%85-%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3%d9%8a-%d9%81%d9%8a.html,الأربعاء 4 ذو الحجة 1439ﻫ 15-8-2018م,
1643,القيروان/ مُطالبا بالكهرباء: مواطن يحمل معه ثعبانا للـ”ستاغ”,https://essada.net/%d8%a7%d9%84%d9%82%d9%8a%d8%b1%d9%88%d8%a7%d9%86-%d9%85%d9%8f%d8%b7%d8%a7%d9%84%d8%a8%d8%a7-%d8%a8%d8%a7%d9%84%d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a1-%d9%85%d9%88%d8%a7%d8%b7%d9%86-%d9%8a%d8%ad%d9%85.html,الثلاثاء 3 ذو الحجة 1439ﻫ 14-8-2018م,
1644,وفاة مسترابة لأحد المتهمين في فاجعة قرقنة: عائلته تكشف معلومات خطيرة,https://essada.net/%d9%88%d9%81%d8%a7%d8%a9-%d9%85%d8%b3%d8%aa%d8%b1%d8%a7%d8%a8%d8%a9-%d9%84%d8%a3%d8%ad%d8%af-%d8%a7%d9%84%d9%85%d8%aa%d9%87%d9%85%d9%8a%d9%86-%d9%81%d9%8a-%d9%81%d8%a7%d8%ac%d8%b9%d8%a9-%d9%82%d8%b1.html,الثلاثاء 3 ذو الحجة 1439ﻫ 14-8-2018م,
1645,أفعي ”الكوبرا” تثير هلع الأهالي في بوحجلة..التفاصيل,https://essada.net/%d8%a3%d9%81%d8%b9%d9%8a-%d8%a7%d9%84%d9%83%d9%88%d8%a8%d8%b1%d8%a7-%d8%aa%d8%ab%d9%8a%d8%b1-%d9%87%d9%84%d8%b9-%d8%a7%d9%84%d8%a3%d9%87%d8%a7%d9%84%d9%8a-%d9%81%d9%8a-%d8%a8%d9%88%d8%ad%d8%ac.html,الأثنين 2 ذو الحجة 1439ﻫ 13-8-2018م,
1646,إنقلاب قطار الدهماني “خطأ متعمد” و هذا مصير السائق,https://essada.net/%d8%a5%d9%86%d9%82%d9%84%d8%a7%d8%a8-%d9%82%d8%b7%d8%a7%d8%b1-%d8%a7%d9%84%d8%af%d9%87%d9%85%d8%a7%d9%86%d9%8a-%d8%ae%d8%b7%d8%a3-%d9%85%d8%aa%d8%b9%d9%85%d8%af-%d9%88-%d9%87%d8%b0%d8%a7-%d9%85.html,الأحد 1 ذو الحجة 1439ﻫ 12-8-2018م,
1647,بعد إنذار بزلزال مدمر: هذا ما قامت به السلطات,https://essada.net/%d8%a8%d8%b9%d8%af-%d8%a5%d9%86%d8%b0%d8%a7%d8%b1-%d8%a8%d8%b2%d9%84%d8%b2%d8%a7%d9%84-%d9%85%d8%af%d9%85%d8%b1-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d9%82%d8%a7%d9%85%d8%aa-%d8%a8%d9%87-%d8%a7%d9%84.html,الأحد 1 ذو الحجة 1439ﻫ 12-8-2018م,
1648,فظيع/ جندوبة: حاول ذبح والدته لهذا السبب,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d8%ac%d9%86%d8%af%d9%88%d8%a8%d8%a9-%d8%ad%d8%a7%d9%88%d9%84-%d8%b0%d8%a8%d8%ad-%d9%88%d8%a7%d9%84%d8%af%d8%aa%d9%87-%d9%84%d9%87%d8%b0%d8%a7-%d8%a7%d9%84%d8%b3%d8%a8%d8%a8.html,السبت 29 ذو القعدة 1439ﻫ 11-8-2018م,
1649,فظيع/ هذا ما حدث لمدير مدرسة بهذه الجهة,https://essada.net/%d9%81%d8%b8%d9%8a%d8%b9-%d9%87%d8%b0%d8%a7-%d9%85%d8%a7-%d8%ad%d8%af%d8%ab-%d9%84%d9%85%d8%af%d9%8a%d8%b1-%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a8%d9%87%d8%b0%d9%87-%d8%a7%d9%84%d8%ac%d9%87%d8%a9.html,السبت 29 ذو القعدة 1439ﻫ 11-8-2018م,
1650,بلاغ عاجل يهم هذه الولاية,https://essada.net/%d8%a8%d9%84%d8%a7%d8%ba-%d8%b9%d8%a7%d8%ac%d9%84-%d9%8a%d9%87%d9%85-%d9%87%d8%b0%d9%87-%d8%a7%d9%84%d9%88%d9%84%d8%a7%d9%8a%d8%a9.html,السبت 29 ذو القعدة 1439ﻫ 11-8-2018م,
1651,صفاقس: جمعيات تطالب الوالي بمصلى يوم عيد الأضحى,https://essada.net/%d8%b5%d9%81%d8%a7%d9%82%d8%b3-%d8%ac%d9%85%d8%b9%d9%8a%d8%a7%d8%aa-%d8%aa%d8%b7%d8%a7%d9%84%d8%a8-%d8%a7%d9%84%d9%88%d8%a7%d9%84%d9%8a-%d8%a8%d9%85%d8%b5%d9%84%d9%89-%d9%8a%d9%88%d9%85-%d8%b9%d9%8a.html,السبت 29 ذو القعدة 1439ﻫ 11-8-2018م,
1652,وزارة الصحة توضح حقيقة تغيير صبغة مشروع “مستشفى القيروان”,https://essada.net/%d9%88%d8%b2%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d8%aa%d9%88%d8%b6%d8%ad-%d8%ad%d9%82%d9%8a%d9%82%d8%a9-%d8%aa%d8%ba%d9%8a%d9%8a%d8%b1-%d8%b5%d8%a8%d8%ba%d8%a9-%d9%85%d8%b4%d8%b1%d9%88.html,الجمعة 28 ذو القعدة 1439ﻫ 10-8-2018م,
1653,تصاعد الدخان من باطن الأرض في القيروان: تطورات جديدة,https://essada.net/%d8%aa%d8%b5%d8%a7%d8%b9%d8%af-%d8%a7%d9%84%d8%af%d8%ae%d8%a7%d9%86-%d9%85%d9%86-%d8%a8%d8%a7%d8%b7%d9%86-%d8%a7%d9%84%d8%a3%d8%b1%d8%b6-%d9%81%d9%8a-%d8%a7%d9%84%d9%82%d9%8a%d8%b1%d9%88%d8%a7%d9%86.html,الجمعة 28 ذو القعدة 1439ﻫ 10-8-2018م,
